ID	Quotation Name	Document	Document Groups	Quotation Content	Codes	Autore-i	Riferimento-Bibliografico	Link
315:24	fuimos con el Cuarenta Zambecari, y el rector Urriola, á la catedral d…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	fuimos con el Cuarenta Zambecari, y el rector Urriola, á la catedral de san Pedro. Este es un gran templo moderno de órden corintio, obra del papa Lambertini. De alli pasamos al palacio Aldrovandi, casa magnífica adornada de muchas excelentes pinturas. Despues á la iglesia del Salvador de clérigos reglares, que es hermosa con grandiosas columnas de órden compuesto.	CITTAePAESI::Bologna  ESPERIENZA::Ammirazione  LINGUA::Spanish  LU::Di-Culto::Cattedrale-di-San-Pietro  LU::Di-Culto::Chiesa-di-San-Salvatore  OPA::Architettura::Colonna  OPA::Architettura::Ordine  OPA::Dipinto::Dipinto  PERS::Benedetto-XIV  PERS::Francesco-Zambeccari	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:25	Tambien entramos en la iglesia de santa Catalina de Bolonia, convento…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Tambien entramos en la iglesia de santa Catalina de Bolonia, convento de monjas claras descalzas. Está aseada y dorada con buenas pinturas, pero lo que en ella llama la atencion es la capilla de la misma santa á un lado de la iglesia.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Di-Culto::Chiesa-di-Santa-Caterina  LU::Di-Culto::Convento	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:26	Por sobre cuyo altar se présenta á la vista como un camarin interior e…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Por sobre cuyo altar se présenta á la vista como un camarin interior en donde se registra el cadáver sagrado, vestido sentado en silla de brazos, con una corona de oro en la cabeza, un libro y una cruz en las manos. Aunque renegrido, está sumamente bien conservado y muy entero con su piel sana, los párpados llenos, en suma, su frente, sus carrillos, su nariz, su boca, sus manos, sus pies y sus uñas.	LINGUA::Spanish  LU::Di-Culto::Chiesa-di-Santa-Caterina	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:27	Por la tarde fuimos en varios coche á san Miguel in Boscho, monasterio…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Por la tarde fuimos en varios coche á san Miguel in Boscho, monasterio de padres olivetanos, situado sobre un collado fuera de la ciudad. Es grande con buena biblioteca y un claustro, cuyas paredes pintadas al fresco son famosas, aunque en gran parte deterioradas. Desde alli son hermosas las vistas á la ciudad y campiña.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Biblioteche::Biblioteca  LU::Di-Culto::Monastero-San-Michele-in-Bosco  NATURA::Campagna  NATURA::Collina  OPA::Pittura::Affresco	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:28	Estuvimos despues en el palacio Caprara, ostentoso con bellas pinturas…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Estuvimos despues en el palacio Caprara, ostentoso con bellas pinturas y una galería adornada con los despojos Turcos, tomados por el general Caprara, en la tienda del Gran Visir, cuando tomó de asalto la plaza de NeKuchasel en Hungria. Hallase tambien la bajilla del rebelde Tekely, el busto del mismo general en bronce, y su retrato de mano del célebre Menys.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Storico-Culturale::Palazzo-Caprara  OPA::Pittura::Ritratto  OPA::Scultura::Busto	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:29	También vimos el palacio Zampieri, donde está el admirable cuadro de s…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	También vimos el palacio Zampieri, donde está el admirable cuadro de san Pedro, por Guido Rheni, el Abrahan y Agar del Guerchino, un Sanson, un san Bartolomé. De aqui pasamos al palacio Robi-Lambertini, entre cuyas escelentes pinturas, se distingue una Leda de Caraci	ART::Carracci-Annibale  ART::Guercino  ART::Reni-Guido  CITTAePAESI::Bologna  LINGUA::Spanish  LU::Edifici::Palazzo-Sampieri  LU::Storico-Culturale::Palazzo-Lambertini  OPA::Dipinto::Dipinto	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:30	Por la tarde fuimos al convento de padres Conventuales de san Francisc…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Por la tarde fuimos al convento de padres Conventuales de san Francisco que es vasto, con buena iglesia y visitamos en su celda al famoso padre Martini, autor estimado de la historia de la música, y músico del primer órden.	ART::Martini-Giovanni-Battista  CITTAePAESI::Bologna  LINGUA::Spanish  LU::Di-Culto::Basilica-Di-San-Francesco	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:31	Estaba muy viejo y achacoso: nos dió noticia de los 1700 autores de mú…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Estaba muy viejo y achacoso: nos dió noticia de los 1700 autores de música que habia juntado, con varios ejemplares manuscritos de la obra de Guido Aretipo, y una coleccion de retratos de los mas célebres profesores y aficionados. Junto con esta libreria que está en el convento, se halla el principio de un gabinete de todos los instrumentos músicos antiguos, cosa muy curiosa.	ART::Martini-Giovanni-Battista  CITTAePAESI::Bologna  LINGUA::Spanish  LU::Biblioteche::Biblioteca  LU::Di-Culto::Basilica-Di-San-Francesco  LU::Musei::Gabinetto  OPA::Pittura::Ritratto	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:32	Hoy hicimos nuestra visita á la Madona de san Lucas, cuya imagen es el…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Hoy hicimos nuestra visita á la Madona de san Lucas, cuya imagen es el objeto de la mayor devocion de los Boloñeses. El santuario está fuera de la ciudad sobre una grande altura, y es convento de religiosas dominicas. Subese á él por una larga galería ó pórtico de tres millas, en cuyo tránsito, siempre á cubierto de la lluvia y el sol, se encuentran algunas capillitas y pinturas al fresco. La iglesia es moderna y muy aseada.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Di-Culto::Santuario-Di-San-Luca  NATURA::Collina  OPA::Architettura::Portico  OPA::Pittura::Affresco  TEM::Cittadini-di-Bologna	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:33	Habiendo retrocedido desde alli, pasamos á ver la cartuja, edificio in…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Habiendo retrocedido desde alli, pasamos á ver la cartuja, edificio inmenso para la habitacion de unos 32 monges, situado en un campo feliz y delicioso. La iglesia es alegre y aseada, como todas las de los Cartujos, con escelentes pinturas, coros, capillas, celdas, jardincitos en ellas, buena hospederia con todas prevenciones, grandes claustros, huerta, viña, ec.	CITTAePAESI::Bologna  ESPERIENZA::Ammirazione  LINGUA::Spanish  LU::All'Aperto::Certosa  LU::Di-Culto::Chiesa  NATURA::Campagna  OPA::Dipinto::Dipinto	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:34	las salas en donde estan las piezas de exámen de la academia de escult…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	las salas en donde estan las piezas de exámen de la academia de escultura, y planes de arquitectura. La sala en donde se custodian los diseños y bosquejos de los pintores mas famosos; la sala de antigüedades, llena de vasos etruscos, lápidas, inscripciones, votos, lucernas sepulcrales, idolillos, anillos, urnas, pateras, y otros instrumentos de sacrificios, priapos, armillas, agujas ejipcias ec; la sala en fin de las medallas, que componen un riquísimo monetario, en siete papeleras.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Accademie::Accademia-delle-Scienze-Istituto-di-Bologna  LU::Di-Studio::Sala	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:35	Luego fuimos á ver el teatro nuevo que todavia no se usaba. Es muy gra…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Luego fuimos á ver el teatro nuevo que todavia no se usaba. Es muy grande, pero con muy grandes defectos, no siendo el menor el que cualquiera voz alta ó golpe, hace un eco, que se repite mas de 24 veces, á modo de trino ó gorgeo.	CITTAePAESI::Bologna  ESPERIENZA::Critica  LINGUA::Spanish  LU::Teatri::Teatro-Comunale	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
315:36	Pasamos de alli al jardin botánico, que es muy bueno, y contiene gran…	es_LET_Viera_Clavijo_Estractos_1849_175-178_ok	SP  all-doc	Pasamos de alli al jardin botánico, que es muy bueno, y contiene gran número de plantas. El plátano de Canarias en un invernáculo de Cristales, la sensitiva ó mimosa, varios euforbios, cirios, titimalos, aloes &cc.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::All'Aperto::Orto-Botanico	Viera y Clavijo, José de	Viera y Clavijo, José de (1849). Estracto de los apuntes del diario de mi viaje desde Madrid a Italia y Alemania.	Non Disponibile
316:1	La impresión que produce Bolonia es de una hermosa ciudad. Las calles,…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	La impresión que produce Bolonia es de una hermosa ciudad. Las calles, casi todas tienen arcos y se puede andar por ellas sin mojarse un dia de lluvia, pero no una corta distancia, sino una distancia de kilómetros.	CITTAePAESI::Bologna  ESPERIENZA::Ammirazione  LINGUA::Spanish  OPA::Architettura::Portico	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:2	Verdaderamente Bolonia es un pueblo hermoso; parece una ciudad hecha s…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Verdaderamente Bolonia es un pueblo hermoso; parece una ciudad hecha solo para príncipes. Sigo por una calle, siempre debajo de arcos, hasta un parque, que, por un letrero, veo que se llama de la Reina Margarita. Supongo que sera el giardino público (Montagnola). Es un parque muy agradable, una especie de prado verde, con grupos de arboles, cerrado en el fondo por unas colinas sonrientes.	CITTAePAESI::Bologna  ESPERIENZA::Ammirazione  LINGUA::Spanish  LU::All'Aperto::Giardini-Margherita  NATURA::Collina  OPA::Architettura::Portico	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:3	Me produce el efecto este parque, recién humedecido por la lluvia, lle…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Me produce el efecto este parque, recién humedecido por la lluvia, lleno de gente, de una de esas tablas antiguas de los pintores flamencos.Aquí estan las señoras sentadas oyendo la música; por esta avenida pasa un coche; un ciclista da vueltas en una plazoleta con una precisión de aparato; en un laguito se pasean muchachos y muchachas en lanchas; unos niños juegan al aro, y todo se puede ver al mismo tiempo.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::All'Aperto::Giardini-Margherita  TEM::Cittadini-di-Bologna	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:4	Me refugio en los soportales de una calle, por donde pasan grupos de m…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Me refugio en los soportales de una calle, por donde pasan grupos de mujeres con tocas blancas. La lluvia no dura mucho; pasco por el pueblo; veo la torre Asinelli y la Garisenda, dos torres torcidas, que parece que han bebido demasiado vino de Chianti. No comprendo el objeto que podrían tener estas construcciones torcidas. Esos juegos de equilibrio me parece bien hacerlos después de comer con un pedazo de queso, pero con ladrillos y piedras no me lo explico.	CITTAePAESI::Bologna  ESPERIENZA::Ironia  LINGUA::Spanish  LU::Torri::Asinelli  LU::Torri::Garisenda  OPA::Architettura::Portico	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:5	Veo después de las torres la fuente de Neptuno y la inevitable estatua…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Veo después de las torres la fuente de Neptuno y la inevitable estatua del rey Víctor Manuel de todas las ciudades de Italia. Este rey debía ser el más antiestético de todos los reyes, o, si no, los escultores modernos italianos son muy malos.	CITTAePAESI::Bologna  ESPERIENZA::Critica  ESPERIENZA::Ironia  LINGUA::Spanish  LU::Fontane::Fontana-Nettuno  LU::Piazze::Piazza-Maggiore  OPA::Statua::Statua  PERS::Vittorio-Emanuele-II	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:6	Ceno ligeramente y salgo a dar una vuelta por la calle Rizzoli, una de…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Ceno ligeramente y salgo a dar una vuelta por la calle Rizzoli, una de esas calles de comercio, estrecha y animada. Por todas partes hay retratos de Carducci. Carducci debe ser el grande hombre de la localidad.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::All'Aperto::Strade::Rizzoli  PERS::Carducci-Giosue'	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:7	Bolonia, a juzgar por su plano, debe tener la forma de un pentágono ir…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Bolonia, a juzgar por su plano, debe tener la forma de un pentágono irregular, rodeado de murallas. Desde lo alto de cualquiera de las dos torres inclinadas que se levantan en la plaza, debe verse este pentágono, que limitan muro rectos con sus puertas. Por cierto que uno de ellos se llama Mura di Porta Saragozza.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Mura-di-Bologna::Mura  LU::Mura-di-Bologna::Porta-Saragozza  LU::Torri::Torri	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:8	Yo no subi a ninguna de las indicadas torres; la mas alta de las dos y…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Yo no subi a ninguna de las indicadas torres; la mas alta de las dos y la mas antigua, la torre Asinelli, tiene cuatrocientos cincuenta escalones para subir a lo alto. Es para morirse en la ascensión. Las dos torres están construidas hacia el siglo XII, con una diferencia de ochenta o noventa arios.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Torri::Asinelli  PE::Secolo-XII	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:9	Miro ahora con detención las torres inclinadas de Bolonia que están en…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	Miro ahora con detención las torres inclinadas de Bolonia que están enfrente de mi ventana. La torre Asinelli y la Garisenda se encuentran en una plaza cerca de la Via Rizzoli. La primera tiene 83 metros y la segunda 41.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::All'Aperto::Strade::Rizzoli  LU::Torri::Asinelli  LU::Torri::Garisenda	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:10	El Dante parece que habla de la torre Garisenda en la Divina Comedia y…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	El Dante parece que habla de la torre Garisenda en la Divina Comedia y la compara con el gigante Anteo cuando las nubes pasan por debajo de él. Asinelli era el apellido de dos hermanos acaudalados del siglo XII. Alguno me dijo que Galileo había experimentado en una de estas torres la ley de la caída de los cuerpos, pero en Pisa oí que era en la torre inclinada de aquella ciudad donde había hecho sus experiencias.	CITTAePAESI::Bologna  ESPERIENZA::Curiosità  LINGUA::Spanish  LU::Torri::Garisenda  PE::Secolo-XII  PERS::Alighieri-Dante  PERS::Galilei-Galileo	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
316:11	El profesor me enseñó el Colegio de España, en la calle de Zaragoza, f…	es_LET_Baroja_CiudadesItalia_1949_169-175	SP  all-doc	El profesor me enseñó el Colegio de España, en la calle de Zaragoza, fundado por el cardenal Albornoz. Yo le debí dar a él la impresión de un hombre poco culto.	CITTAePAESI::Bologna  LINGUA::Spanish  LU::Di-Studio::Collegio-di-Spagna  PERS::Alvarez-de-Albornoz-Gil  TEM::Università-Docenti	Baroja, Pío	Baroja, Pío (1949). Ciudades de Italia.	Non Disponibile
